"landtype","spp","poolID","amountAtT0"
"69","LARI.LAR","10",0
"70","LARI.LAR","1",11
"70","LARI.LAR","2",1
"70","LARI.LAR","3",1
"70","LARI.LAR","4",1
"70","LARI.LAR","5",1
"70","LARI.LAR","6",22
"70","LARI.LAR","7",92
"70","LARI.LAR","8",0
"70","LARI.LAR","9",0
"70","LARI.LAR","10",0
"71","LARI.LAR","1",18
"71","LARI.LAR","2",2
"71","LARI.LAR","3",4
"71","LARI.LAR","4",2
"71","LARI.LAR","5",2
"71","LARI.LAR","6",24
"71","LARI.LAR","7",96
"71","LARI.LAR","8",1
"71","LARI.LAR","9",3
"71","LARI.LAR","10",0
"72","LARI.LAR","1",14
"72","LARI.LAR","2",1
"72","LARI.LAR","3",4
"72","LARI.LAR","4",1
"72","LARI.LAR","5",2
"72","LARI.LAR","6",21
"72","LARI.LAR","7",84
"72","LARI.LAR","8",1
"72","LARI.LAR","9",3
"72","LARI.LAR","10",0
"18","PICE.GLA","1",64
"18","PICE.GLA","2",7
"18","PICE.GLA","3",148
"18","PICE.GLA","4",13
"18","PICE.GLA","5",386
"18","PICE.GLA","6",655
"18","PICE.GLA","7",1339
"18","PICE.GLA","8",260
"18","PICE.GLA","9",75
"18","PICE.GLA","10",0
"19","PICE.GLA","1",73
"19","PICE.GLA","2",9
"19","PICE.GLA","3",170
"19","PICE.GLA","4",15
"19","PICE.GLA","5",415
"19","PICE.GLA","6",711
"19","PICE.GLA","7",1457
"19","PICE.GLA","8",274
"19","PICE.GLA","9",81
"19","PICE.GLA","10",0
"20","PICE.GLA","1",67
"20","PICE.GLA","2",8
"20","PICE.GLA","3",149
"20","PICE.GLA","4",14
"20","PICE.GLA","5",372
"20","PICE.GLA","6",637
"20","PICE.GLA","7",1323
"20","PICE.GLA","8",253
"20","PICE.GLA","9",75
"20","PICE.GLA","10",0
"21","PICE.GLA","1",60
"21","PICE.GLA","2",7
"21","PICE.GLA","3",125
"21","PICE.GLA","4",13
"21","PICE.GLA","5",317
"21","PICE.GLA","6",552
"21","PICE.GLA","7",1164
"21","PICE.GLA","8",213
"21","PICE.GLA","9",64
"21","PICE.GLA","10",0
"69","PICE.GLA","1",114
"69","PICE.GLA","2",13
"69","PICE.GLA","3",251
"69","PICE.GLA","4",21
"69","PICE.GLA","5",556
"69","PICE.GLA","6",882
"69","PICE.GLA","7",1789
"69","PICE.GLA","8",380
"69","PICE.GLA","9",124
"69","PICE.GLA","10",0
"70","PICE.GLA","1",107
"70","PICE.GLA","2",13
"70","PICE.GLA","3",226
"70","PICE.GLA","4",19
"70","PICE.GLA","5",465
"70","PICE.GLA","6",750
"70","PICE.GLA","7",1553
"70","PICE.GLA","8",333
"70","PICE.GLA","9",113
"70","PICE.GLA","10",0
"71","PICE.GLA","1",96
"71","PICE.GLA","2",10
"71","PICE.GLA","3",199
"71","PICE.GLA","4",17
"71","PICE.GLA","5",408
"71","PICE.GLA","6",666
"71","PICE.GLA","7",1378
"71","PICE.GLA","8",293
"71","PICE.GLA","9",106
"71","PICE.GLA","10",0
"72","PICE.GLA","1",109
"72","PICE.GLA","2",11
"72","PICE.GLA","3",238
"72","PICE.GLA","4",19
"72","PICE.GLA","5",526
"72","PICE.GLA","6",840
"72","PICE.GLA","7",1688
"72","PICE.GLA","8",358
"72","PICE.GLA","9",122
"72","PICE.GLA","10",0
"18","PICE.MAR","1",15
"18","PICE.MAR","2",1
"18","PICE.MAR","3",23
"18","PICE.MAR","4",2
"18","PICE.MAR","5",139
"18","PICE.MAR","6",272
"18","PICE.MAR","7",606
"18","PICE.MAR","8",67
"18","PICE.MAR","9",4
"18","PICE.MAR","10",0
"19","PICE.MAR","1",25
"19","PICE.MAR","2",2
