"landtype","spp","poolID","DOMName","amountAtT0"
19,"BETU.ALL",1,"VF_A",0
19,"BETU.ALL",2,"VF_B",0
19,"BETU.ALL",3,"Fast_A",16
19,"BETU.ALL",4,"Fast_B",0
19,"BETU.ALL",5,"MED",32
19,"BETU.ALL",6,"Slow_A",465
19,"BETU.ALL",7,"Slow_B",227
19,"BETU.ALL",8,"Sng_Stem",0
19,"BETU.ALL",9,"Sng_Oth",8
19,"BETU.ALL",10,"Extra",0
19,"BETU.PAP",1,"VF_A",0
19,"BETU.PAP",2,"VF_B",0
19,"BETU.PAP",3,"Fast_A",0
19,"BETU.PAP",4,"Fast_B",0
19,"BETU.PAP",5,"MED",0
19,"BETU.PAP",6,"Slow_A",4
19,"BETU.PAP",7,"Slow_B",2
19,"BETU.PAP",8,"Sng_Stem",0
19,"BETU.PAP",9,"Sng_Oth",0
19,"BETU.PAP",10,"Extra",0
19,"FAGU.GRA",1,"VF_A",0
19,"FAGU.GRA",2,"VF_B",0
19,"FAGU.GRA",3,"Fast_A",11
19,"FAGU.GRA",4,"Fast_B",0
19,"FAGU.GRA",5,"MED",23
19,"FAGU.GRA",6,"Slow_A",329
19,"FAGU.GRA",7,"Slow_B",160
19,"FAGU.GRA",8,"Sng_Stem",0
19,"FAGU.GRA",9,"Sng_Oth",5
19,"FAGU.GRA",10,"Extra",0
19,"LARI.LAR",1,"VF_A",0
19,"LARI.LAR",2,"VF_B",0
19,"LARI.LAR",3,"Fast_A",0
19,"LARI.LAR",4,"Fast_B",0
19,"LARI.LAR",5,"MED",0
19,"LARI.LAR",6,"Slow_A",5
19,"LARI.LAR",7,"Slow_B",2
19,"LARI.LAR",8,"Sng_Stem",0
19,"LARI.LAR",9,"Sng_Oth",0
19,"LARI.LAR",10,"Extra",0
19,"PICE.GLA",1,"VF_A",0
19,"PICE.GLA",2,"VF_B",0
19,"PICE.GLA",3,"Fast_A",9
19,"PICE.GLA",4,"Fast_B",0
19,"PICE.GLA",5,"MED",19
19,"PICE.GLA",6,"Slow_A",276
19,"PICE.GLA",7,"Slow_B",135
19,"PICE.GLA",8,"Sng_Stem",0
19,"PICE.GLA",9,"Sng_Oth",4
19,"PICE.GLA",10,"Extra",0
19,"PICE.MAR",1,"VF_A",0
19,"PICE.MAR",2,"VF_B",0
19,"PICE.MAR",3,"Fast_A",12
19,"PICE.MAR",4,"Fast_B",0
19,"PICE.MAR",5,"MED",25
19,"PICE.MAR",6,"Slow_A",358
19,"PICE.MAR",7,"Slow_B",175
19,"PICE.MAR",8,"Sng_Stem",0
19,"PICE.MAR",9,"Sng_Oth",6
19,"PICE.MAR",10,"Extra",0
19,"PICE.RUB",1,"VF_A",0
19,"PICE.RUB",2,"VF_B",0
19,"PICE.RUB",3,"Fast_A",31
19,"PICE.RUB",4,"Fast_B",0
19,"PICE.RUB",5,"MED",63
19,"PICE.RUB",6,"Slow_A",913
19,"PICE.RUB",7,"Slow_B",446
19,"PICE.RUB",8,"Sng_Stem",0
19,"PICE.RUB",9,"Sng_Oth",15
19,"PICE.RUB",10,"Extra",0
19,"PINU.BAN",1,"VF_A",0
19,"PINU.BAN",2,"VF_B",0
19,"PINU.BAN",3,"Fast_A",1
19,"PINU.BAN",4,"Fast_B",0
19,"PINU.BAN",5,"MED",2
19,"PINU.BAN",6,"Slow_A",29
19,"PINU.BAN",7,"Slow_B",14
19,"PINU.BAN",8,"Sng_Stem",0
19,"PINU.BAN",9,"Sng_Oth",0
19,"PINU.BAN",10,"Extra",0
19,"PINU.RES",1,"VF_A",0
19,"PINU.RES",2,"VF_B",0
19,"PINU.RES",3,"Fast_A",13
19,"PINU.RES",4,"Fast_B",0
19,"PINU.RES",5,"MED",26
19,"PINU.RES",6,"Slow_A",384
19,"PINU.RES",7,"Slow_B",188
19,"PINU.RES",8,"Sng_Stem",0
19,"PINU.RES",9,"Sng_Oth",6
19,"PINU.RES",10,"Extra",0
19,"PINU.STR",1,"VF_A",0
19,"PINU.STR",2,"VF_B",0
19,"PINU.STR",3,"Fast_A",1
19,"PINU.STR",4,"Fast_B",0
19,"PINU.STR",5,"MED",2
19,"PINU.STR",6,"Slow_A",36
19,"PINU.STR",7,"Slow_B",18
19,"PINU.STR",8,"Sng_Stem",0
19,"PINU.STR",9,"Sng_Oth",1
19,"PINU.STR",10,"Extra",0
19,"POPU.TRE",1,"VF_A",0
19,"POPU.TRE",2,"VF_B",0
19,"POPU.TRE",3,"Fast_A",1
19,"POPU.TRE",4,"Fast_B",0
19,"POPU.TRE",5,"MED",2
19,"POPU.TRE",6,"Slow_A",26
19,"POPU.TRE",7,"Slow_B",13
19,"POPU.TRE",8,"Sng_Stem",0
19,"POPU.TRE",9,"Sng_Oth",0
19,"POPU.TRE",10,"Extra",0
19,"QUER.RUB",1,"VF_A",0
19,"QUER.RUB",2,"VF_B",0
19,"QUER.RUB",3,"Fast_A",13
19,"QUER.RUB",4,"Fast_B",0
19,"QUER.RUB",5,"MED",27
19,"QUER.RUB",6,"Slow_A",388
19,"QUER.RUB",7,"Slow_B",189
19,"QUER.RUB",8,"Sng_Stem",0
19,"QUER.RUB",9,"Sng_Oth",6
19,"QUER.RUB",10,"Extra",0
19,"THUJ.SPP.ALL",1,"VF_A",0
19,"THUJ.SPP.ALL",2,"VF_B",0
19,"THUJ.SPP.ALL",3,"Fast_A",26
19,"THUJ.SPP.ALL",4,"Fast_B",0
19,"THUJ.SPP.ALL",5,"MED",52
19,"THUJ.SPP.ALL",6,"Slow_A",757
19,"THUJ.SPP.ALL",7,"Slow_B",370
19,"THUJ.SPP.ALL",8,"Sng_Stem",0
19,"THUJ.SPP.ALL",9,"Sng_Oth",12
19,"THUJ.SPP.ALL",10,"Extra",0
19,"TSUG.CAN",1,"VF_A",0
19,"TSUG.CAN",2,"VF_B",0
19,"TSUG.CAN",3,"Fast_A",12
19,"TSUG.CAN",4,"Fast_B",0
19,"TSUG.CAN",5,"MED",24
19,"TSUG.CAN",6,"Slow_A",349
19,"TSUG.CAN",7,"Slow_B",170
19,"TSUG.CAN",8,"Sng_Stem",0
19,"TSUG.CAN",9,"Sng_Oth",6
19,"TSUG.CAN",10,"Extra",0
20,"ABIE.BAL",1,"VF_A",0
20,"ABIE.BAL",2,"VF_B",0
20,"ABIE.BAL",3,"Fast_A",2
20,"ABIE.BAL",4,"Fast_B",0
20,"ABIE.BAL",5,"MED",4
20,"ABIE.BAL",6,"Slow_A",54
20,"ABIE.BAL",7,"Slow_B",26
20,"ABIE.BAL",8,"Sng_Stem",0
20,"ABIE.BAL",9,"Sng_Oth",1
20,"ABIE.BAL",10,"Extra",0
20,"ACER.RUB",1,"VF_A",0
20,"ACER.RUB",2,"VF_B",0
20,"ACER.RUB",3,"Fast_A",4
20,"ACER.RUB",4,"Fast_B",0
20,"ACER.RUB",5,"MED",8
20,"ACER.RUB",6,"Slow_A",118
20,"ACER.RUB",7,"Slow_B",57
20,"ACER.RUB",8,"Sng_Stem",0
20,"ACER.RUB",9,"Sng_Oth",2
20,"ACER.RUB",10,"Extra",0
20,"ACER.SAH",1,"VF_A",0
20,"ACER.SAH",2,"VF_B",0
20,"ACER.SAH",3,"Fast_A",10
20,"ACER.SAH",4,"Fast_B",0
20,"ACER.SAH",5,"MED",20
20,"ACER.SAH",6,"Slow_A",291
20,"ACER.SAH",7,"Slow_B",142
20,"ACER.SAH",8,"Sng_Stem",0
20,"ACER.SAH",9,"Sng_Oth",5
20,"ACER.SAH",10,"Extra",0
20,"BETU.ALL",1,"VF_A",0
20,"BETU.ALL",2,"VF_B",0
20,"BETU.ALL",3,"Fast_A",15
20,"BETU.ALL",4,"Fast_B",0
20,"BETU.ALL",5,"MED",31
20,"BETU.ALL",6,"Slow_A",447
20,"BETU.ALL",7,"Slow_B",218
20,"BETU.ALL",8,"Sng_Stem",0
20,"BETU.ALL",9,"Sng_Oth",7
20,"BETU.ALL",10,"Extra",0
20,"BETU.PAP",1,"VF_A",0
20,"BETU.PAP",2,"VF_B",0
20,"BETU.PAP",3,"Fast_A",0
20,"BETU.PAP",4,"Fast_B",0
20,"BETU.PAP",5,"MED",0
20,"BETU.PAP",6,"Slow_A",4
20,"BETU.PAP",7,"Slow_B",2
20,"BETU.PAP",8,"Sng_Stem",0
20,"BETU.PAP",9,"Sng_Oth",0
20,"BETU.PAP",10,"Extra",0
20,"FAGU.GRA",1,"VF_A",0
20,"FAGU.GRA",2,"VF_B",0
20,"FAGU.GRA",3,"Fast_A",11
20,"FAGU.GRA",4,"Fast_B",0
20,"FAGU.GRA",5,"MED",22
20,"FAGU.GRA",6,"Slow_A",314
20,"FAGU.GRA",7,"Slow_B",154
20,"FAGU.GRA",8,"Sng_Stem",0
20,"FAGU.GRA",9,"Sng_Oth",5
20,"FAGU.GRA",10,"Extra",0
20,"LARI.LAR",1,"VF_A",0
20,"LARI.LAR",2,"VF_B",0
20,"LARI.LAR",3,"Fast_A",0
20,"LARI.LAR",4,"Fast_B",0
20,"LARI.LAR",5,"MED",0
20,"LARI.LAR",6,"Slow_A",4
20,"LARI.LAR",7,"Slow_B",2
20,"LARI.LAR",8,"Sng_Stem",0
20,"LARI.LAR",9,"Sng_Oth",0
20,"LARI.LAR",10,"Extra",0
20,"PICE.GLA",1,"VF_A",0
20,"PICE.GLA",2,"VF_B",0
20,"PICE.GLA",3,"Fast_A",9
20,"PICE.GLA",4,"Fast_B",0
20,"PICE.GLA",5,"MED",17
20,"PICE.GLA",6,"Slow_A",249
20,"PICE.GLA",7,"Slow_B",122
20,"PICE.GLA",8,"Sng_Stem",0
20,"PICE.GLA",9,"Sng_Oth",4
20,"PICE.GLA",10,"Extra",0
20,"PICE.MAR",1,"VF_A",0
20,"PICE.MAR",2,"VF_B",0
20,"PICE.MAR",3,"Fast_A",11
20,"PICE.MAR",4,"Fast_B",0
20,"PICE.MAR",5,"MED",22
20,"PICE.MAR",6,"Slow_A",320
20,"PICE.MAR",7,"Slow_B",156
20,"PICE.MAR",8,"Sng_Stem",0
20,"PICE.MAR",9,"Sng_Oth",5
20,"PICE.MAR",10,"Extra",0
20,"PICE.RUB",1,"VF_A",0
20,"PICE.RUB",2,"VF_B",0
20,"PICE.RUB",3,"Fast_A",44
20,"PICE.RUB",4,"Fast_B",0
20,"PICE.RUB",5,"MED",87
20,"PICE.RUB",6,"Slow_A",1272
20,"PICE.RUB",7,"Slow_B",621
20,"PICE.RUB",8,"Sng_Stem",0
20,"PICE.RUB",9,"Sng_Oth",21
20,"PICE.RUB",10,"Extra",0
20,"PINU.BAN",1,"VF_A",0
20,"PINU.BAN",2,"VF_B",0
20,"PINU.BAN",3,"Fast_A",1
20,"PINU.BAN",4,"Fast_B",0
20,"PINU.BAN",5,"MED",3
20,"PINU.BAN",6,"Slow_A",40
20,"PINU.BAN",7,"Slow_B",20
20,"PINU.BAN",8,"Sng_Stem",0
20,"PINU.BAN",9,"Sng_Oth",1
20,"PINU.BAN",10,"Extra",0
20,"PINU.RES",1,"VF_A",0
20,"PINU.RES",2,"VF_B",0
20,"PINU.RES",3,"Fast_A",18
20,"PINU.RES",4,"Fast_B",0
20,"PINU.RES",5,"MED",36
20,"PINU.RES",6,"Slow_A",526
20,"PINU.RES",7,"Slow_B",257
20,"PINU.RES",8,"Sng_Stem",0
20,"PINU.RES",9,"Sng_Oth",9
20,"PINU.RES",10,"Extra",0
20,"PINU.STR",1,"VF_A",0
20,"PINU.STR",2,"VF_B",0
20,"PINU.STR",3,"Fast_A",1
20,"PINU.STR",4,"Fast_B",0
20,"PINU.STR",5,"MED",3
20,"PINU.STR",6,"Slow_A",39
20,"PINU.STR",7,"Slow_B",19
20,"PINU.STR",8,"Sng_Stem",0
20,"PINU.STR",9,"Sng_Oth",1
20,"PINU.STR",10,"Extra",0
20,"POPU.TRE",1,"VF_A",0
20,"POPU.TRE",2,"VF_B",0
20,"POPU.TRE",3,"Fast_A",1
20,"POPU.TRE",4,"Fast_B",0
20,"POPU.TRE",5,"MED",2
20,"POPU.TRE",6,"Slow_A",23
20,"POPU.TRE",7,"Slow_B",11
20,"POPU.TRE",8,"Sng_Stem",0
20,"POPU.TRE",9,"Sng_Oth",0
20,"POPU.TRE",10,"Extra",0
20,"QUER.RUB",1,"VF_A",0
20,"QUER.RUB",2,"VF_B",0
