LandisData "Dynamic Input Data"
>>yearlandtypespeciesprobEstmaxANPPmaxB
0	8	ABIE.BAL	0.651	616	2779
0	8	ACER.RUB	0.944	896	5976
0	8	ACER.SAH	0.692	928	8113
0	8	BETU.ALL	0.737	836	6006
0	8	BETU.PAP	0.838	469	3217
0	8	FAGU.GRA	0.786	1197	10299
0	8	LARI.LAR	0.692	414	1892
0	8	PICE.GLA	0.523	431	6873
0	8	PICE.MAR	0.435	386	4566
0	8	PICE.RUB	0.551	2275	11266
0	8	PINU.BAN	0.838	836	8285
0	8	PINU.RES	0.786	1120	9783
0	8	PINU.STR	0.786	1018	8299
0	8	POPU.TRE	0.786	703	6206
0	8	QUER.RUB	0.786	1200	14434
0	8	THUJ.SPP.ALL	0.614	802	6722
0	8	TSUG.CAN	0.614	674	6771
0	9	ABIE.BAL	0.651	545	2667
0	9	ACER.RUB	0.944	809	5941
0	9	ACER.SAH	0.692	887	6731
0	9	BETU.ALL	0.737	820	5782
0	9	BETU.PAP	0.838	428	3130
0	9	FAGU.GRA	0.786	1188	10932
0	9	LARI.LAR	0.692	302	1553
0	9	PICE.GLA	0.523	400	6661
0	9	PICE.MAR	0.265	425	4224
0	9	PICE.RUB	0.551	2334	11164
0	9	PINU.BAN	0.838	802	8285
0	9	PINU.RES	0.786	1124	9576
0	9	PINU.STR	0.786	968	7909
0	9	POPU.TRE	0.838	553	6179
0	9	QUER.RUB	0.786	914	12990
0	9	THUJ.SPP.ALL	0.614	755	6863
0	9	TSUG.CAN	0.614	604	6772
0	16	ABIE.BAL	0.651	945	3143
0	16	ACER.RUB	0.944	780	5999
0	16	ACER.SAH	0.692	919	7518
0	16	BETU.ALL	0.737	820	5998
0	16	BETU.PAP	0.838	506	3296
0	16	FAGU.GRA	0.786	1184	11201
0	16	LARI.LAR	0.737	416	1944
0	16	PICE.GLA	0.651	697	8409
0	16	PICE.MAR	0.498	461	5791
0	16	PICE.RUB	0.581	2868	11801
0	16	PINU.BAN	0.838	981	8351
0	16	PINU.RES	0.786	1226	10001
0	16	PINU.STR	0.786	1032	8077
0	16	POPU.TRE	0.838	746	6513
0	16	QUER.RUB	0.786	1477	12685
0	16	THUJ.SPP.ALL	0.614	808	6632
0	16	TSUG.CAN	0.614	659	6859
0	17	ABIE.BAL	0.651	934	3026
0	17	ACER.RUB	0.944	865	6170
0	17	ACER.SAH	0.692	982	7805
0	17	BETU.ALL	0.737	861	6059
0	17	BETU.PAP	0.838	508	3199
0	17	FAGU.GRA	0.786	1201	10402
0	17	LARI.LAR	0.692	414	1908
0	17	PICE.GLA	0.581	680	7547
0	17	PICE.MAR	0.476	452	5428
0	17	PICE.RUB	0.581	3172	11729
0	17	PINU.BAN	0.838	934	8506
0	17	PINU.RES	0.786	1184	10038
0	17	PINU.STR	0.786	1025	7919
0	17	POPU.TRE	0.838	737	6397
0	17	QUER.RUB	0.786	1096	14145
0	17	THUJ.SPP.ALL	0.614	813	6671
0	17	TSUG.CAN	0.614	672	6989
0	58	ABIE.BAL	0.692	917	3411
0	58	ACER.RUB	0.944	852	5985
0	58	ACER.SAH	0.737	694	6941
0	58	BETU.ALL	0.737	744	6058
0	58	BETU.PAP	0.838	506	3237
0	58	FAGU.GRA	0.786	1089	10781
0	58	LARI.LAR	0.786	351	2118
0	58	PICE.GLA	0.651	681	8770
0	58	PICE.MAR	0.523	776	6495
0	58	PICE.RUB	0.581	3164	11798
0	58	PINU.BAN	0.838	969	8554
0	58	PINU.RES	0.786	1220	10100
0	58	PINU.STR	0.786	980	7708
0	58	POPU.TRE	0.838	782	6506
0	58	QUER.RUB	0.737	1143	14872
0	58	THUJ.SPP.ALL	0.614	696	6554
0	58	TSUG.CAN	0.614	621	7007
0	59	ABIE.BAL	0.651	824	3348
0	59	ACER.RUB	0.944	862	6225
0	59	ACER.SAH	0.692	942	8113
0	59	BETU.ALL	0.737	881	5971
0	59	BETU.PAP	0.838	556	3390
0	59	FAGU.GRA	0.786	1190	10442
0	59	LARI.LAR	0.737	388	2120
0	59	PICE.GLA	0.651	764	8613
0	59	PICE.MAR	0.498	630	6258
0	59	PICE.RUB	0.581	3240	12265
0	59	PINU.BAN	0.838	1032	8660
0	59	PINU.RES	0.786	1251	10052
0	59	PINU.STR	0.786	1052	7983
0	59	POPU.TRE	0.838	887	6613
0	59	QUER.RUB	0.786	1175	14628
0	59	THUJ.SPP.ALL	0.614	786	6669
0	59	TSUG.CAN	0.614	673	6858
0	65	ABIE.BAL	0.692	614	3683
0	65	ACER.RUB	0.786	796	5682
0	65	ACER.SAH	0.692	884	7851
0	65	BETU.ALL	0.786	714	6042
0	65	BETU.PAP	0.944	475	3313
0	65	FAGU.GRA	0.692	1011	10056
0	65	LARI.LAR	0.786	333	2239
0	65	PICE.GLA	0.692	736	9187
0	65	PICE.MAR	0.581	722	7366
0	65	PICE.RUB	0.581	2789	12672
0	65	PINU.BAN	0.838	1027	8845
0	65	PINU.RES	0.786	1107	10100
0	65	PINU.STR	0.786	899	8089
0	65	POPU.TRE	0.838	836	6713
0	65	QUER.RUB	0.692	1234	13939
0	65	THUJ.SPP.ALL	0.614	627	6267
0	65	TSUG.CAN	0.614	550	6955
0	66	ABIE.BAL	0.692	579	3973
0	66	ACER.RUB	0.786	959	6036
0	66	ACER.SAH	0.692	1112	8953
0	66	BETU.ALL	0.786	854	6189
0	66	BETU.PAP	0.838	598	3462
0	66	FAGU.GRA	0.692	1233	11105
0	66	LARI.LAR	0.786	376	2506
0	66	PICE.GLA	0.692	889	10334
0	66	PICE.MAR	0.581	1111	8026
0	66	PICE.RUB	0.581	2914	13689
0	66	PINU.BAN	0.838	1186	9017
0	66	PINU.RES	0.838	1269	10283
0	66	PINU.STR	0.786	1052	8147
0	66	POPU.TRE	0.838	1048	7054
0	66	QUER.RUB	0.692	1524	15373
0	66	THUJ.SPP.ALL	0.614	692	6343
0	66	TSUG.CAN	0.614	694	7171
0	67	ABIE.BAL	0.692	622	3720
0	67	ACER.RUB	0.786	820	5777
0	67	ACER.SAH	0.737	961	8189
0	67	BETU.ALL	0.737	751	5919
0	67	BETU.PAP	0.838	475	3304
0	67	FAGU.GRA	0.737	1022	10458
0	67	LARI.LAR	0.786	428	2161
0	67	PICE.GLA	0.692	681	9734
0	67	PICE.MAR	0.581	854	7166
0	67	PICE.RUB	0.581	2627	12932
0	67	PINU.BAN	0.838	1016	8788
0	67	PINU.RES	0.838	1139	10182
0	67	PINU.STR	0.786	917	8005
0	67	POPU.TRE	0.838	843	6716
0	67	QUER.RUB	0.737	1276	14766
0	67	THUJ.SPP.ALL	0.614	638	6402
0	67	TSUG.CAN	0.651	591	6589
0	68	ABIE.BAL	0.692	549	3938
0	68	ACER.RUB	0.838	905	6180
0	68	ACER.SAH	0.737	1027	8659
0	68	BETU.ALL	0.737	876	6491
0	68	BETU.PAP	0.838	587	3460
0	68	FAGU.GRA	0.737	1200	10970
0	68	LARI.LAR	0.786	402	2335
0	68	PICE.GLA	0.692	849	10106
0	68	PICE.MAR	0.551	831	7825
0	68	PICE.RUB	0.581	2900	12970
0	68	PINU.BAN	0.838	1166	8942
0	68	PINU.RES	0.838	1291	10399
