"landtype","spp","DOMName","poolID","amountAtT0"
59,"LARI.LAR","Sng_Oth",9,0
59,"LARI.LAR","Extra",10,0
65,"LARI.LAR","VF_A",1,3
65,"LARI.LAR","VF_B",2,1
65,"LARI.LAR","Fast_A",3,1
65,"LARI.LAR","Fast_B",4,1
65,"LARI.LAR","MED",5,0
65,"LARI.LAR","Slow_A",6,12
65,"LARI.LAR","Slow_B",7,39
65,"LARI.LAR","Sng_Stem",8,0
65,"LARI.LAR","Sng_Oth",9,0
65,"LARI.LAR","Extra",10,0
66,"LARI.LAR","VF_A",1,0
66,"LARI.LAR","VF_B",2,0
66,"LARI.LAR","Fast_A",3,0
66,"LARI.LAR","Fast_B",4,0
66,"LARI.LAR","MED",5,0
66,"LARI.LAR","Slow_A",6,4
66,"LARI.LAR","Slow_B",7,15
66,"LARI.LAR","Sng_Stem",8,0
66,"LARI.LAR","Sng_Oth",9,0
66,"LARI.LAR","Extra",10,0
67,"LARI.LAR","VF_A",1,0
67,"LARI.LAR","VF_B",2,0
67,"LARI.LAR","Fast_A",3,0
67,"LARI.LAR","Fast_B",4,0
67,"LARI.LAR","MED",5,0
67,"LARI.LAR","Slow_A",6,8
67,"LARI.LAR","Slow_B",7,32
67,"LARI.LAR","Sng_Stem",8,0
67,"LARI.LAR","Sng_Oth",9,0
67,"LARI.LAR","Extra",10,0
68,"LARI.LAR","VF_A",1,0
68,"LARI.LAR","VF_B",2,0
68,"LARI.LAR","Fast_A",3,0
68,"LARI.LAR","Fast_B",4,0
68,"LARI.LAR","MED",5,0
68,"LARI.LAR","Slow_A",6,10
68,"LARI.LAR","Slow_B",7,39
68,"LARI.LAR","Sng_Stem",8,0
68,"LARI.LAR","Sng_Oth",9,0
68,"LARI.LAR","Extra",10,0
8,"PICE.GLA","VF_A",1,0
8,"PICE.GLA","VF_B",2,0
8,"PICE.GLA","Fast_A",3,0
8,"PICE.GLA","Fast_B",4,0
8,"PICE.GLA","MED",5,0
8,"PICE.GLA","Slow_A",6,0
8,"PICE.GLA","Slow_B",7,0
8,"PICE.GLA","Sng_Stem",8,0
8,"PICE.GLA","Sng_Oth",9,0
8,"PICE.GLA","Extra",10,0
9,"PICE.GLA","VF_A",1,0
9,"PICE.GLA","VF_B",2,0
9,"PICE.GLA","Fast_A",3,0
9,"PICE.GLA","Fast_B",4,0
9,"PICE.GLA","MED",5,0
9,"PICE.GLA","Slow_A",6,0
9,"PICE.GLA","Slow_B",7,0
9,"PICE.GLA","Sng_Stem",8,0
9,"PICE.GLA","Sng_Oth",9,0
9,"PICE.GLA","Extra",10,0
16,"PICE.GLA","VF_A",1,135
16,"PICE.GLA","VF_B",2,13
16,"PICE.GLA","Fast_A",3,240
16,"PICE.GLA","Fast_B",4,22
16,"PICE.GLA","MED",5,477
16,"PICE.GLA","Slow_A",6,1029
16,"PICE.GLA","Slow_B",7,2043
16,"PICE.GLA","Sng_Stem",8,401
16,"PICE.GLA","Sng_Oth",9,148
16,"PICE.GLA","Extra",10,0
17,"PICE.GLA","VF_A",1,123
17,"PICE.GLA","VF_B",2,12
17,"PICE.GLA","Fast_A",3,215
17,"PICE.GLA","Fast_B",4,22
17,"PICE.GLA","MED",5,473
17,"PICE.GLA","Slow_A",6,974
17,"PICE.GLA","Slow_B",7,1952
17,"PICE.GLA","Sng_Stem",8,405
17,"PICE.GLA","Sng_Oth",9,128
17,"PICE.GLA","Extra",10,0
58,"PICE.GLA","VF_A",1,102
58,"PICE.GLA","VF_B",2,12
58,"PICE.GLA","Fast_A",3,210
58,"PICE.GLA","Fast_B",4,24
58,"PICE.GLA","MED",5,622
58,"PICE.GLA","Slow_A",6,1128
58,"PICE.GLA","Slow_B",7,2360
58,"PICE.GLA","Sng_Stem",8,454
58,"PICE.GLA","Sng_Oth",9,111
58,"PICE.GLA","Extra",10,0
59,"PICE.GLA","VF_A",1,108
59,"PICE.GLA","VF_B",2,13
59,"PICE.GLA","Fast_A",3,244
59,"PICE.GLA","Fast_B",4,27
59,"PICE.GLA","MED",5,742
59,"PICE.GLA","Slow_A",6,1369
59,"PICE.GLA","Slow_B",7,2862
59,"PICE.GLA","Sng_Stem",8,553
59,"PICE.GLA","Sng_Oth",9,125
59,"PICE.GLA","Extra",10,0
65,"PICE.GLA","VF_A",1,60
65,"PICE.GLA","VF_B",2,8
65,"PICE.GLA","Fast_A",3,111
65,"PICE.GLA","Fast_B",4,16
65,"PICE.GLA","MED",5,521
65,"PICE.GLA","Slow_A",6,842
65,"PICE.GLA","Slow_B",7,1837
65,"PICE.GLA","Sng_Stem",8,309
65,"PICE.GLA","Sng_Oth",9,44
65,"PICE.GLA","Extra",10,0
66,"PICE.GLA","VF_A",1,82
66,"PICE.GLA","VF_B",2,11
66,"PICE.GLA","Fast_A",3,154
66,"PICE.GLA","Fast_B",4,21
66,"PICE.GLA","MED",5,777
66,"PICE.GLA","Slow_A",6,1229
66,"PICE.GLA","Slow_B",7,2602
66,"PICE.GLA","Sng_Stem",8,465
66,"PICE.GLA","Sng_Oth",9,62
66,"PICE.GLA","Extra",10,0
67,"PICE.GLA","VF_A",1,94
67,"PICE.GLA","VF_B",2,11
67,"PICE.GLA","Fast_A",3,161
67,"PICE.GLA","Fast_B",4,20
67,"PICE.GLA","MED",5,568
67,"PICE.GLA","Slow_A",6,950
67,"PICE.GLA","Slow_B",7,2049
67,"PICE.GLA","Sng_Stem",8,381
67,"PICE.GLA","Sng_Oth",9,86
67,"PICE.GLA","Extra",10,0
68,"PICE.GLA","VF_A",1,84
68,"PICE.GLA","VF_B",2,10
68,"PICE.GLA","Fast_A",3,168
68,"PICE.GLA","Fast_B",4,20
68,"PICE.GLA","MED",5,766
68,"PICE.GLA","Slow_A",6,1246
68,"PICE.GLA","Slow_B",7,2584
68,"PICE.GLA","Sng_Stem",8,482
68,"PICE.GLA","Sng_Oth",9,70
68,"PICE.GLA","Extra",10,0
8,"PICE.MAR","VF_A",1,0
8,"PICE.MAR","VF_B",2,0
8,"PICE.MAR","Fast_A",3,0
8,"PICE.MAR","Fast_B",4,0
8,"PICE.MAR","MED",5,0
8,"PICE.MAR","Slow_A",6,0
8,"PICE.MAR","Slow_B",7,0
8,"PICE.MAR","Sng_Stem",8,0
8,"PICE.MAR","Sng_Oth",9,0
8,"PICE.MAR","Extra",10,0
9,"PICE.MAR","VF_A",1,0
9,"PICE.MAR","VF_B",2,0
9,"PICE.MAR","Fast_A",3,0
9,"PICE.MAR","Fast_B",4,0
9,"PICE.MAR","MED",5,0
9,"PICE.MAR","Slow_A",6,0
9,"PICE.MAR","Slow_B",7,0
9,"PICE.MAR","Sng_Stem",8,0
9,"PICE.MAR","Sng_Oth",9,0
9,"PICE.MAR","Extra",10,0
16,"PICE.MAR","VF_A",1,81
16,"PICE.MAR","VF_B",2,9
16,"PICE.MAR","Fast_A",3,147
16,"PICE.MAR","Fast_B",4,16
16,"PICE.MAR","MED",5,389
16,"PICE.MAR","Slow_A",6,809
16,"PICE.MAR","Slow_B",7,1690
16,"PICE.MAR","Sng_Stem",8,317
16,"PICE.MAR","Sng_Oth",9,78
16,"PICE.MAR","Extra",10,0
17,"PICE.MAR","VF_A",1,85
17,"PICE.MAR","VF_B",2,11
17,"PICE.MAR","Fast_A",3,160
17,"PICE.MAR","Fast_B",4,18
17,"PICE.MAR","MED",5,422
17,"PICE.MAR","Slow_A",6,885
17,"PICE.MAR","Slow_B",7,1885
17,"PICE.MAR","Sng_Stem",8,341
17,"PICE.MAR","Sng_Oth",9,85
17,"PICE.MAR","Extra",10,0
58,"PICE.MAR","VF_A",1,75
58,"PICE.MAR","VF_B",2,10
58,"PICE.MAR","Fast_A",3,154
58,"PICE.MAR","Fast_B",4,17
58,"PICE.MAR","MED",5,352
58,"PICE.MAR","Slow_A",6,790
58,"PICE.MAR","Slow_B",7,1711
58,"PICE.MAR","Sng_Stem",8,239
58,"PICE.MAR","Sng_Oth",9,79
58,"PICE.MAR","Extra",10,0
59,"PICE.MAR","VF_A",1,61
59,"PICE.MAR","VF_B",2,13
59,"PICE.MAR","Fast_A",3,135
59,"PICE.MAR","Fast_B",4,17
59,"PICE.MAR","MED",5,312
59,"PICE.MAR","Slow_A",6,770
59,"PICE.MAR","Slow_B",7,1763
59,"PICE.MAR","Sng_Stem",8,194
59,"PICE.MAR","Sng_Oth",9,66
59,"PICE.MAR","Extra",10,0
65,"PICE.MAR","VF_A",1,95
65,"PICE.MAR","VF_B",2,11
65,"PICE.MAR","Fast_A",3,178
65,"PICE.MAR","Fast_B",4,17
65,"PICE.MAR","MED",5,428
65,"PICE.MAR","Slow_A",6,914
65,"PICE.MAR","Slow_B",7,1905
65,"PICE.MAR","Sng_Stem",8,238
65,"PICE.MAR","Sng_Oth",9,87
65,"PICE.MAR","Extra",10,0
66,"PICE.MAR","VF_A",1,97
66,"PICE.MAR","VF_B",2,11
66,"PICE.MAR","Fast_A",3,190
66,"PICE.MAR","Fast_B",4,19
66,"PICE.MAR","MED",5,484
66,"PICE.MAR","Slow_A",6,997
66,"PICE.MAR","Slow_B",7,2067
66,"PICE.MAR","Sng_Stem",8,274
66,"PICE.MAR","Sng_Oth",9,93
66,"PICE.MAR","Extra",10,0
67,"PICE.MAR","VF_A",1,62
67,"PICE.MAR","VF_B",2,8
67,"PICE.MAR","Fast_A",3,131
67,"PICE.MAR","Fast_B",4,13
67,"PICE.MAR","MED",5,370
67,"PICE.MAR","Slow_A",6,770
67,"PICE.MAR","Slow_B",7,1657
67,"PICE.MAR","Sng_Stem",8,197
67,"PICE.MAR","Sng_Oth",9,64
67,"PICE.MAR","Extra",10,0
68,"PICE.MAR","VF_A",1,46
68,"PICE.MAR","VF_B",2,6
68,"PICE.MAR","Fast_A",3,97
68,"PICE.MAR","Fast_B",4,9
68,"PICE.MAR","MED",5,280
68,"PICE.MAR","Slow_A",6,620
68,"PICE.MAR","Slow_B",7,1369
68,"PICE.MAR","Sng_Stem",8,139
68,"PICE.MAR","Sng_Oth",9,45
68,"PICE.MAR","Extra",10,0
8,"PICE.RUB","VF_A",1,440
8,"PICE.RUB","VF_B",2,19
8,"PICE.RUB","Fast_A",3,1032
8,"PICE.RUB","Fast_B",4,53
8,"PICE.RUB","MED",5,5017
8,"PICE.RUB","Slow_A",6,7311
8,"PICE.RUB","Slow_B",7,13508
8,"PICE.RUB","Sng_Stem",8,4334
8,"PICE.RUB","Sng_Oth",9,521
8,"PICE.RUB","Extra",10,0
9,"PICE.RUB","VF_A",1,425
9,"PICE.RUB","VF_B",2,18
9,"PICE.RUB","Fast_A",3,1001
9,"PICE.RUB","Fast_B",4,52
9,"PICE.RUB","MED",5,4871
9,"PICE.RUB","Slow_A",6,7093
9,"PICE.RUB","Slow_B",7,13120
9,"PICE.RUB","Sng_Stem",8,4211
9,"PICE.RUB","Sng_Oth",9,506
9,"PICE.RUB","Extra",10,0
16,"PICE.RUB","VF_A",1,246
16,"PICE.RUB","VF_B",2,13
16,"PICE.RUB","Fast_A",3,478
16,"PICE.RUB","Fast_B",4,29
16,"PICE.RUB","MED",5,1822
16,"PICE.RUB","Slow_A",6,2914
16,"PICE.RUB","Slow_B",7,5501
16,"PICE.RUB","Sng_Stem",8,1396
16,"PICE.RUB","Sng_Oth",9,265
16,"PICE.RUB","Extra",10,0
17,"PICE.RUB","VF_A",1,315
17,"PICE.RUB","VF_B",2,15
17,"PICE.RUB","Fast_A",3,661
17,"PICE.RUB","Fast_B",4,36
17,"PICE.RUB","MED",5,2393
17,"PICE.RUB","Slow_A",6,3956
17,"PICE.RUB","Slow_B",7,7396
17,"PICE.RUB","Sng_Stem",8,1880
17,"PICE.RUB","Sng_Oth",9,363
17,"PICE.RUB","Extra",10,0
58,"PICE.RUB","VF_A",1,298
58,"PICE.RUB","VF_B",2,12
58,"PICE.RUB","Fast_A",3,780
58,"PICE.RUB","Fast_B",4,36
58,"PICE.RUB","MED",5,2684
58,"PICE.RUB","Slow_A",6,4628
58,"PICE.RUB","Slow_B",7,8872
58,"PICE.RUB","Sng_Stem",8,1651
58,"PICE.RUB","Sng_Oth",9,383
58,"PICE.RUB","Extra",10,0
59,"PICE.RUB","VF_A",1,214
59,"PICE.RUB","VF_B",2,10
59,"PICE.RUB","Fast_A",3,665
59,"PICE.RUB","Fast_B",4,32
59,"PICE.RUB","MED",5,2107
59,"PICE.RUB","Slow_A",6,3845
59,"PICE.RUB","Slow_B",7,7233
59,"PICE.RUB","Sng_Stem",8,1447
59,"PICE.RUB","Sng_Oth",9,301
59,"PICE.RUB","Extra",10,0
65,"PICE.RUB","VF_A",1,327
65,"PICE.RUB","VF_B",2,15
65,"PICE.RUB","Fast_A",3,769
65,"PICE.RUB","Fast_B",4,41
65,"PICE.RUB","MED",5,3064
65,"PICE.RUB","Slow_A",6,4831
65,"PICE.RUB","Slow_B",7,9205
65,"PICE.RUB","Sng_Stem",8,1826
65,"PICE.RUB","Sng_Oth",9,337
65,"PICE.RUB","Extra",10,0
66,"PICE.RUB","VF_A",1,231
66,"PICE.RUB","VF_B",2,14
66,"PICE.RUB","Fast_A",3,543
66,"PICE.RUB","Fast_B",4,36
66,"PICE.RUB","MED",5,2086
66,"PICE.RUB","Slow_A",6,3277
66,"PICE.RUB","Slow_B",7,6364
66,"PICE.RUB","Sng_Stem",8,1268
66,"PICE.RUB","Sng_Oth",9,244
66,"PICE.RUB","Extra",10,0
67,"PICE.RUB","VF_A",1,194
67,"PICE.RUB","VF_B",2,12
67,"PICE.RUB","Fast_A",3,457
67,"PICE.RUB","Fast_B",4,29
67,"PICE.RUB","MED",5,1999
67,"PICE.RUB","Slow_A",6,3162
67,"PICE.RUB","Slow_B",7,6185
67,"PICE.RUB","Sng_Stem",8,1183
67,"PICE.RUB","Sng_Oth",9,197
67,"PICE.RUB","Extra",10,0
68,"PICE.RUB","VF_A",1,175
68,"PICE.RUB","VF_B",2,10
68,"PICE.RUB","Fast_A",3,317
68,"PICE.RUB","Fast_B",4,22
68,"PICE.RUB","MED",5,1462
68,"PICE.RUB","Slow_A",6,2461
68,"PICE.RUB","Slow_B",7,4742
68,"PICE.RUB","Sng_Stem",8,862
68,"PICE.RUB","Sng_Oth",9,117
68,"PICE.RUB","Extra",10,0
8,"PINU.BAN","VF_A",1,0
8,"PINU.BAN","VF_B",2,0
8,"PINU.BAN","Fast_A",3,0
8,"PINU.BAN","Fast_B",4,0
8,"PINU.BAN","MED",5,0
8,"PINU.BAN","Slow_A",6,0
8,"PINU.BAN","Slow_B",7,0
8,"PINU.BAN","Sng_Stem",8,0
8,"PINU.BAN","Sng_Oth",9,0
8,"PINU.BAN","Extra",10,0
9,"PINU.BAN","VF_A",1,0
9,"PINU.BAN","VF_B",2,0
9,"PINU.BAN","Fast_A",3,0
9,"PINU.BAN","Fast_B",4,0
9,"PINU.BAN","MED",5,0
9,"PINU.BAN","Slow_A",6,0
9,"PINU.BAN","Slow_B",7,0
9,"PINU.BAN","Sng_Stem",8,0
9,"PINU.BAN","Sng_Oth",9,0
9,"PINU.BAN","Extra",10,0
16,"PINU.BAN","VF_A",1,34
16,"PINU.BAN","VF_B",2,5
16,"PINU.BAN","Fast_A",3,209
16,"PINU.BAN","Fast_B",4,17
16,"PINU.BAN","MED",5,471
16,"PINU.BAN","Slow_A",6,1253
16,"PINU.BAN","Slow_B",7,2636
16,"PINU.BAN","Sng_Stem",8,289
16,"PINU.BAN","Sng_Oth",9,61
16,"PINU.BAN","Extra",10,0
17,"PINU.BAN","VF_A",1,43
17,"PINU.BAN","VF_B",2,7
17,"PINU.BAN","Fast_A",3,213
17,"PINU.BAN","Fast_B",4,18
17,"PINU.BAN","MED",5,581
17,"PINU.BAN","Slow_A",6,1374
17,"PINU.BAN","Slow_B",7,2863
17,"PINU.BAN","Sng_Stem",8,378
17,"PINU.BAN","Sng_Oth",9,68
17,"PINU.BAN","Extra",10,0
58,"PINU.BAN","VF_A",1,207
58,"PINU.BAN","VF_B",2,15
58,"PINU.BAN","Fast_A",3,407
58,"PINU.BAN","Fast_B",4,26
58,"PINU.BAN","MED",5,577
58,"PINU.BAN","Slow_A",6,1290
58,"PINU.BAN","Slow_B",7,2366
58,"PINU.BAN","Sng_Stem",8,428
58,"PINU.BAN","Sng_Oth",9,307
58,"PINU.BAN","Extra",10,0
59,"PINU.BAN","VF_A",1,150
59,"PINU.BAN","VF_B",2,14
59,"PINU.BAN","Fast_A",3,304
59,"PINU.BAN","Fast_B",4,27
59,"PINU.BAN","MED",5,711
59,"PINU.BAN","Slow_A",6,1372
59,"PINU.BAN","Slow_B",7,2702
59,"PINU.BAN","Sng_Stem",8,572
59,"PINU.BAN","Sng_Oth",9,197
59,"PINU.BAN","Extra",10,0
65,"PINU.BAN","VF_A",1,103
65,"PINU.BAN","VF_B",2,11
65,"PINU.BAN","Fast_A",3,166
65,"PINU.BAN","Fast_B",4,19
65,"PINU.BAN","MED",5,301
65,"PINU.BAN","Slow_A",6,777
65,"PINU.BAN","Slow_B",7,1696
65,"PINU.BAN","Sng_Stem",8,163
65,"PINU.BAN","Sng_Oth",9,100
65,"PINU.BAN","Extra",10,0
66,"PINU.BAN","VF_A",1,163
66,"PINU.BAN","VF_B",2,17
66,"PINU.BAN","Fast_A",3,244
66,"PINU.BAN","Fast_B",4,30
66,"PINU.BAN","MED",5,426
66,"PINU.BAN","Slow_A",6,1066
66,"PINU.BAN","Slow_B",7,2346
66,"PINU.BAN","Sng_Stem",8,246
66,"PINU.BAN","Sng_Oth",9,163
66,"PINU.BAN","Extra",10,0
67,"PINU.BAN","VF_A",1,241
67,"PINU.BAN","VF_B",2,15
67,"PINU.BAN","Fast_A",3,468
67,"PINU.BAN","Fast_B",4,26
67,"PINU.BAN","MED",5,533
67,"PINU.BAN","Slow_A",6,1286
67,"PINU.BAN","Slow_B",7,2289
67,"PINU.BAN","Sng_Stem",8,358
67,"PINU.BAN","Sng_Oth",9,347
67,"PINU.BAN","Extra",10,0
68,"PINU.BAN","VF_A",1,245
68,"PINU.BAN","VF_B",2,15
68,"PINU.BAN","Fast_A",3,525
68,"PINU.BAN","Fast_B",4,26
68,"PINU.BAN","MED",5,559
68,"PINU.BAN","Slow_A",6,1349
68,"PINU.BAN","Slow_B",7,2311
68,"PINU.BAN","Sng_Stem",8,375
68,"PINU.BAN","Sng_Oth",9,374
68,"PINU.BAN","Extra",10,0
8,"PINU.RES","VF_A",1,144
8,"PINU.RES","VF_B",2,12
8,"PINU.RES","Fast_A",3,6
8,"PINU.RES","Fast_B",4,7
8,"PINU.RES","MED",5,0
8,"PINU.RES","Slow_A",6,156
8,"PINU.RES","Slow_B",7,225
8,"PINU.RES","Sng_Stem",8,0
8,"PINU.RES","Sng_Oth",9,0
8,"PINU.RES","Extra",10,0
9,"PINU.RES","VF_A",1,135
9,"PINU.RES","VF_B",2,11
9,"PINU.RES","Fast_A",3,6
9,"PINU.RES","Fast_B",4,7
9,"PINU.RES","MED",5,0
9,"PINU.RES","Slow_A",6,147
9,"PINU.RES","Slow_B",7,215
9,"PINU.RES","Sng_Stem",8,0
9,"PINU.RES","Sng_Oth",9,0
9,"PINU.RES","Extra",10,0
16,"PINU.RES","VF_A",1,124
16,"PINU.RES","VF_B",2,9
16,"PINU.RES","Fast_A",3,152
16,"PINU.RES","Fast_B",4,12
16,"PINU.RES","MED",5,411
16,"PINU.RES","Slow_A",6,862
16,"PINU.RES","Slow_B",7,1627
16,"PINU.RES","Sng_Stem",8,328
16,"PINU.RES","Sng_Oth",9,81
16,"PINU.RES","Extra",10,0
17,"PINU.RES","VF_A",1,89
17,"PINU.RES","VF_B",2,7
17,"PINU.RES","Fast_A",3,104
17,"PINU.RES","Fast_B",4,9
17,"PINU.RES","MED",5,300
17,"PINU.RES","Slow_A",6,654
17,"PINU.RES","Slow_B",7,1262
17,"PINU.RES","Sng_Stem",8,224
17,"PINU.RES","Sng_Oth",9,47
17,"PINU.RES","Extra",10,0
58,"PINU.RES","VF_A",1,154
58,"PINU.RES","VF_B",2,16
58,"PINU.RES","Fast_A",3,441
58,"PINU.RES","Fast_B",4,35
58,"PINU.RES","MED",5,1167
58,"PINU.RES","Slow_A",6,2200
58,"PINU.RES","Slow_B",7,4303
58,"PINU.RES","Sng_Stem",8,838
58,"PINU.RES","Sng_Oth",9,200
58,"PINU.RES","Extra",10,0
59,"PINU.RES","VF_A",1,65
59,"PINU.RES","VF_B",2,8
59,"PINU.RES","Fast_A",3,199
59,"PINU.RES","Fast_B",4,14
59,"PINU.RES","MED",5,544
59,"PINU.RES","Slow_A",6,1164
59,"PINU.RES","Slow_B",7,2229
59,"PINU.RES","Sng_Stem",8,347
59,"PINU.RES","Sng_Oth",9,50
59,"PINU.RES","Extra",10,0
65,"PINU.RES","VF_A",1,167
65,"PINU.RES","VF_B",2,23
65,"PINU.RES","Fast_A",3,359
65,"PINU.RES","Fast_B",4,44
65,"PINU.RES","MED",5,1200
65,"PINU.RES","Slow_A",6,1960
65,"PINU.RES","Slow_B",7,4049
65,"PINU.RES","Sng_Stem",8,850
65,"PINU.RES","Sng_Oth",9,150
65,"PINU.RES","Extra",10,0
66,"PINU.RES","VF_A",1,118
66,"PINU.RES","VF_B",2,16
66,"PINU.RES","Fast_A",3,295
66,"PINU.RES","Fast_B",4,36
66,"PINU.RES","MED",5,1160
66,"PINU.RES","Slow_A",6,1876
66,"PINU.RES","Slow_B",7,3962
66,"PINU.RES","Sng_Stem",8,748
66,"PINU.RES","Sng_Oth",9,111
66,"PINU.RES","Extra",10,0
67,"PINU.RES","VF_A",1,107
67,"PINU.RES","VF_B",2,16
67,"PINU.RES","Fast_A",3,227
67,"PINU.RES","Fast_B",4,32
67,"PINU.RES","MED",5,867
67,"PINU.RES","Slow_A",6,1608
67,"PINU.RES","Slow_B",7,3405
67,"PINU.RES","Sng_Stem",8,523
67,"PINU.RES","Sng_Oth",9,74
67,"PINU.RES","Extra",10,0
68,"PINU.RES","VF_A",1,142
68,"PINU.RES","VF_B",2,12
68,"PINU.RES","Fast_A",3,11
68,"PINU.RES","Fast_B",4,8
68,"PINU.RES","MED",5,2
68,"PINU.RES","Slow_A",6,134
68,"PINU.RES","Slow_B",7,198
68,"PINU.RES","Sng_Stem",8,1
68,"PINU.RES","Sng_Oth",9,6
68,"PINU.RES","Extra",10,0
8,"PINU.STR","VF_A",1,0
8,"PINU.STR","VF_B",2,0
8,"PINU.STR","Fast_A",3,0
8,"PINU.STR","Fast_B",4,0
8,"PINU.STR","MED",5,0
8,"PINU.STR","Slow_A",6,0
8,"PINU.STR","Slow_B",7,0
8,"PINU.STR","Sng_Stem",8,0
8,"PINU.STR","Sng_Oth",9,0
8,"PINU.STR","Extra",10,0
9,"PINU.STR","VF_A",1,0
9,"PINU.STR","VF_B",2,0
9,"PINU.STR","Fast_A",3,0
9,"PINU.STR","Fast_B",4,0
9,"PINU.STR","MED",5,0
9,"PINU.STR","Slow_A",6,0
9,"PINU.STR","Slow_B",7,0
9,"PINU.STR","Sng_Stem",8,0
9,"PINU.STR","Sng_Oth",9,0
9,"PINU.STR","Extra",10,0
16,"PINU.STR","VF_A",1,122
16,"PINU.STR","VF_B",2,13
16,"PINU.STR","Fast_A",3,255
16,"PINU.STR","Fast_B",4,23
16,"PINU.STR","MED",5,536
16,"PINU.STR","Slow_A",6,1179
16,"PINU.STR","Slow_B",7,2402
16,"PINU.STR","Sng_Stem",8,423
16,"PINU.STR","Sng_Oth",9,146
16,"PINU.STR","Extra",10,0
17,"PINU.STR","VF_A",1,121
17,"PINU.STR","VF_B",2,13
17,"PINU.STR","Fast_A",3,266
17,"PINU.STR","Fast_B",4,24
17,"PINU.STR","MED",5,547
17,"PINU.STR","Slow_A",6,1194
17,"PINU.STR","Slow_B",7,2447
17,"PINU.STR","Sng_Stem",8,436
17,"PINU.STR","Sng_Oth",9,156
17,"PINU.STR","Extra",10,0
58,"PINU.STR","VF_A",1,62
58,"PINU.STR","VF_B",2,15
58,"PINU.STR","Fast_A",3,122
58,"PINU.STR","Fast_B",4,25
58,"PINU.STR","MED",5,502
58,"PINU.STR","Slow_A",6,994
58,"PINU.STR","Slow_B",7,2312
58,"PINU.STR","Sng_Stem",8,233
58,"PINU.STR","Sng_Oth",9,48
58,"PINU.STR","Extra",10,0
59,"PINU.STR","VF_A",1,61
59,"PINU.STR","VF_B",2,14
59,"PINU.STR","Fast_A",3,134
59,"PINU.STR","Fast_B",4,26
59,"PINU.STR","MED",5,470
59,"PINU.STR","Slow_A",6,1055
59,"PINU.STR","Slow_B",7,2502
59,"PINU.STR","Sng_Stem",8,252
59,"PINU.STR","Sng_Oth",9,54
59,"PINU.STR","Extra",10,0
65,"PINU.STR","VF_A",1,45
65,"PINU.STR","VF_B",2,17
65,"PINU.STR","Fast_A",3,52
65,"PINU.STR","Fast_B",4,31
65,"PINU.STR","MED",5,626
65,"PINU.STR","Slow_A",6,983
65,"PINU.STR","Slow_B",7,2389
65,"PINU.STR","Sng_Stem",8,170
65,"PINU.STR","Sng_Oth",9,5
65,"PINU.STR","Extra",10,0
66,"PINU.STR","VF_A",1,59
66,"PINU.STR","VF_B",2,22
66,"PINU.STR","Fast_A",3,77
66,"PINU.STR","Fast_B",4,40
66,"PINU.STR","MED",5,892
66,"PINU.STR","Slow_A",6,1372
66,"PINU.STR","Slow_B",7,3260
66,"PINU.STR","Sng_Stem",8,235
66,"PINU.STR","Sng_Oth",9,16
66,"PINU.STR","Extra",10,0
67,"PINU.STR","VF_A",1,51
67,"PINU.STR","VF_B",2,16
67,"PINU.STR","Fast_A",3,77
67,"PINU.STR","Fast_B",4,31
67,"PINU.STR","MED",5,486
67,"PINU.STR","Slow_A",6,926
67,"PINU.STR","Slow_B",7,2396
67,"PINU.STR","Sng_Stem",8,176
67,"PINU.STR","Sng_Oth",9,23
67,"PINU.STR","Extra",10,0
68,"PINU.STR","VF_A",1,53
68,"PINU.STR","VF_B",2,22
68,"PINU.STR","Fast_A",3,56
68,"PINU.STR","Fast_B",4,40
68,"PINU.STR","MED",5,697
68,"PINU.STR","Slow_A",6,1234
68,"PINU.STR","Slow_B",7,3068
68,"PINU.STR","Sng_Stem",8,176
68,"PINU.STR","Sng_Oth",9,1
68,"PINU.STR","Extra",10,0
8,"POPU.TRE","VF_A",1,122
8,"POPU.TRE","VF_B",2,12
8,"POPU.TRE","Fast_A",3,267
8,"POPU.TRE","Fast_B",4,18
8,"POPU.TRE","MED",5,610
8,"POPU.TRE","Slow_A",6,1472
8,"POPU.TRE","Slow_B",7,2796
8,"POPU.TRE","Sng_Stem",8,451
8,"POPU.TRE","Sng_Oth",9,120
8,"POPU.TRE","Extra",10,0
9,"POPU.TRE","VF_A",1,104
9,"POPU.TRE","VF_B",2,12
9,"POPU.TRE","Fast_A",3,282
9,"POPU.TRE","Fast_B",4,20
9,"POPU.TRE","MED",5,722
9,"POPU.TRE","Slow_A",6,1685
9,"POPU.TRE","Slow_B",7,3269
9,"POPU.TRE","Sng_Stem",8,506
9,"POPU.TRE","Sng_Oth",9,114
9,"POPU.TRE","Extra",10,0
16,"POPU.TRE","VF_A",1,62
16,"POPU.TRE","VF_B",2,8
16,"POPU.TRE","Fast_A",3,180
16,"POPU.TRE","Fast_B",4,14
16,"POPU.TRE","MED",5,427
16,"POPU.TRE","Slow_A",6,1069
16,"POPU.TRE","Slow_B",7,2238
16,"POPU.TRE","Sng_Stem",8,277
16,"POPU.TRE","Sng_Oth",9,82
16,"POPU.TRE","Extra",10,0
17,"POPU.TRE","VF_A",1,63
17,"POPU.TRE","VF_B",2,9
17,"POPU.TRE","Fast_A",3,178
17,"POPU.TRE","Fast_B",4,15
17,"POPU.TRE","MED",5,437
17,"POPU.TRE","Slow_A",6,1110
17,"POPU.TRE","Slow_B",7,2330
